9.38299,6.19672,7.62478,8.89254,9.85796,10.615,11.1641,11.6313,12.0422,12.3918,12.6966,12.9705,13.2592,13.5441,13.8111,14.055,14.2827,14.5268,14.7442,14.9657,15.1802,15.3915,15.5996,15.7852,15.9323,16.0692,16.1768,16.2388,16.2804,16.3004,16.3295,16.3508,16.3685,16.3655,16.368,16.3779,16.3892,16.4059,16.4163,16.4238,16.4291,16.4452,16.4571,16.4613,16.4696,16.4763,16.4877,16.488,16.4814,16.4779,16.4755,16.474,16.468,16.4608,16.4551,16.4518,16.4326,16.4138,16.4015,16.3914,26.1678,25.9387,25.6278,25.1653,24.6691,24.236,23.8857,23.6018,23.3802,23.22,23.1292,23.0953,23.1122,23.1786,23.2701,23.3855,23.5322,23.7148,23.9485,24.2028,24.4782,24.743,25.0037,25.2509,25.4666,25.6552,25.8032,25.8896,25.9445,25.9893,26.0331,26.0623,26.0784,26.0772,26.0704,26.0566,26.047,26.0387,26.0203,26.0087,25.995,25.98,25.9649,25.9495,25.9392,25.9336,25.9232,25.9074,25.894,25.8855,25.8802,25.877,25.8701,25.8588,25.8516,25.8463,25.8504,25.8619,25.8698,25.8796
21.5184,23.5909,25.9867,26.8541,27.5722,28.2456,28.9201,29.5686,30.2246,30.8797,31.529,32.1499,32.7343,33.3136,33.8606,34.3931,34.933,35.4462,35.9792,36.4872,36.9581,37.3752,37.7501,38.0968,38.4363,38.728,38.9865,39.2182,39.4061,39.5641,39.6889,39.7905,39.8811,39.9619,40.0229,40.0717,40.1134,40.1449,40.1701,40.2001,40.2265,40.2612,40.2985,40.3234,40.3461,40.369,40.3975,40.4202,40.4371,40.4435,40.4517,40.458,40.4635,40.4663,40.4682,40.4685,40.4649,40.4622,40.4649,40.4671,-7.79313,-9.32885,-10.6387,-10.4504,-10.0466,-9.66501,-9.28987,-8.93264,-8.58624,-8.22946,-7.87289,-7.52375,-7.17061,-6.8061,-6.46503,-6.09831,-5.73532,-5.36243,-4.95231,-4.54934,-4.13585,-3.72449,-3.33748,-2.96005,-2.57228,-2.21797,-1.88162,-1.60199,-1.34528,-1.0922,-0.874898,-0.675885,-0.503883,-0.348676,-0.21779,-0.111358,-0.0153691,0.0573908,0.131144,0.19705,0.25221,0.314181,0.365191,0.415146,0.456221,0.490355,0.531572,0.574106,0.609177,0.634275,0.655883,0.665359,0.672963,0.676581,0.679065,0.679031,0.671156,0.665338,0.652441,0.642911
22.5115,22.8975,23.3202,23.6767,24.0113,24.2693,24.4929,24.6463,24.7682,24.8695,24.9535,25.058,25.1639,25.2693,25.3786,25.4885,25.5863,25.6984,25.8081,25.8865,25.9588,26.0247,26.0804,26.1184,26.1468,26.1725,26.2136,26.2479,26.2501,26.2232,26.2368,26.2437,26.2496,26.242,26.2473,26.2577,26.2621,26.2737,26.2933,26.3072,26.3245,26.3404,26.334,26.3208,26.3167,26.3093,26.3124,26.3223,26.3294,26.3345,26.3379,26.3347,26.3321,26.3305,26.3284,26.3291,26.3291,26.3284,26.3276,26.3271,23.9048,23.6838,24.0482,24.3674,24.6214,24.8577,25.0208,25.1477,25.2282,25.2588,25.2503,25.2322,25.2081,25.1638,25.1105,25.0182,24.8964,24.7718,24.6438,24.4993,24.331,24.1648,24.032,23.871,23.7119,23.5408,23.3747,23.2184,23.0766,22.9211,22.7486,22.5585,22.3566,22.1571,21.9471,21.7113,21.4866,21.2717,21.0793,20.9048,20.7434,20.6164,20.5348,20.4806,20.43,20.4121,20.3959,20.3762,20.3632,20.3546,20.3481,20.33,20.3177,20.3089,20.3032,20.2988,20.3085,20.315,20.3253,20.332
1.51373,-1.18868,-3.95113,-4.78791,-3.75896,-2.67328,-1.5722,-0.418909,0.638816,1.62094,2.47861,3.19486,3.82479,4.36688,4.79504,5.16967,5.43054,5.62389,5.78845,5.8944,5.97165,6.00887,6.01955,6.01827,6.01024,6.00135,5.99795,5.98856,5.98346,5.9907,5.99509,5.99696,5.99857,5.98958,5.98596,5.98513,5.9891,5.9967,6.00382,6.01086,6.01532,6.03139,6.05391,6.08013,6.10982,6.13131,6.14475,6.15809,6.16501,6.17022,6.17359,6.17556,6.17655,6.17604,6.17798,6.17844,6.1775,6.17751,6.18876,6.19599,14.6054,13.1044,11.936,11.7871,12.1903,12.6066,13.0606,13.5057,13.9085,14.2577,14.5335,14.73,14.8744,14.9729,15.0423,15.1072,15.1843,15.2557,15.3229,15.4046,15.517,15.6661,15.8296,15.9915,16.1064,16.1999,16.2759,16.3405,16.3696,16.3701,16.3745,16.3809,16.381,16.3877,16.3913,16.4006,16.4025,16.3992,16.3883,16.3757,16.3691,16.342,16.3158,16.2699,16.2217,16.1808,16.1565,16.1167,16.0942,16.0781,16.0673,16.0614,16.0575,16.0573,16.0538,16.053,16.0542,16.0529,16.0435,16.0362
35.1869,35.3074,35.6126,35.9705,36.292,36.6992,37.0501,37.3677,37.6698,37.9399,38.1968,38.4283,38.6781,38.9092,39.125,39.3822,39.632,39.8701,40.1438,40.3952,40.6448,40.891,41.1265,41.338,41.5603,41.7854,42.0051,42.1914,42.3674,42.545,42.7085,42.8609,42.9859,43.1065,43.2112,43.304,43.3869,43.4544,43.5258,43.5788,43.6201,43.6585,43.6962,43.7405,43.7711,43.7924,43.8177,43.8421,43.8684,43.886,43.9048,43.9193,43.9308,43.9409,43.9562,43.9632,43.9629,43.9642,43.9542,43.9453,4.32777,4.17413,4.57469,4.76762,4.87286,4.77015,4.65415,4.53941,4.42436,4.32366,4.24278,4.16348,4.09478,4.04455,3.99671,3.97425,3.94656,3.93007,3.91766,3.93574,4.00601,4.09347,4.18466,4.28952,4.44337,4.58935,4.74342,4.89301,5.03277,5.18037,5.31424,5.43755,5.55256,5.66288,5.75783,5.83678,5.91164,5.97666,6.04043,6.08661,6.12616,6.19255,6.24471,6.28779,6.33203,6.3753,6.42647,6.47079,6.51022,6.54571,6.58158,6.60904,6.63738,6.66013,6.68487,6.69663,6.70643,6.71237,6.71653,6.73192
15.5613,16.3518,17.5841,18.5247,19.2733,19.8345,20.2602,20.5569,20.7616,20.9276,21.0387,21.1285,21.1947,21.2501,21.2873,21.3149,21.334,21.3561,21.3767,21.3918,21.3878,21.3843,21.3823,21.3811,21.3798,21.3778,21.3786,21.3774,21.3708,21.3641,21.3456,21.3396,21.3354,21.3405,21.3432,21.3445,21.3436,21.3445,21.3538,21.3609,21.3763,21.3893,21.389,21.3892,21.388,21.3824,21.3782,21.3909,21.4055,21.4225,21.4686,21.5241,21.5712,21.6217,21.6674,21.7225,21.7745,21.8278,21.8845,21.925,55.6861,55.074,53.3548,51.8446,50.5873,49.5565,48.6972,48.0102,47.4765,47.0684,46.7629,46.5346,46.3622,46.2874,46.2406,46.2029,46.1781,46.1598,46.1442,46.1534,46.1598,46.1651,46.1689,46.1709,46.1719,46.1718,46.1736,46.1735,46.1773,46.1778,46.1852,46.1923,46.1963,46.1964,46.1959,46.1959,46.2165,46.249,46.276,46.2943,46.3179,46.3394,46.362,46.3932,46.4131,46.4332,46.4573,46.4984,46.5427,46.5742,46.5871,46.6089,46.6311,46.6371,46.6589,46.6914,46.7277,46.7599,46.7697,46.7807
19.1486,16.2954,15.436,17.0216,18.1848,19.0258,19.6654,20.1365,20.4752,20.7546,20.9468,21.0925,21.1951,21.2492,21.2865,21.3155,21.3347,21.3556,21.376,21.3927,21.3869,21.3838,21.3813,21.3794,21.3786,21.3792,21.3774,21.378,21.3693,21.3656,21.3455,21.3394,21.3353,21.3392,21.3425,21.3452,21.343,21.3445,21.3545,21.3602,21.3766,21.3895,21.3898,21.3881,21.3876,21.3817,21.3801,21.3915,21.405,21.424,21.4691,21.5248,21.5706,21.6209,21.666,21.7233,21.7726,21.8296,21.883,21.927,48.6063,49.3557,49.8645,48.8454,48.1037,47.5382,47.0846,46.7714,46.5717,46.4438,46.3764,46.3529,46.3495,46.2866,46.2389,46.2037,46.1792,46.1601,46.1444,46.1526,46.1602,46.1644,46.167,46.1694,46.1713,46.1734,46.173,46.1742,46.1759,46.1793,46.1863,46.1908,46.1948,46.195,46.1957,46.1958,46.2161,46.2491,46.2747,46.2925,46.3179,46.3395,46.3631,46.3916,46.4131,46.4316,46.4566,46.5001,46.5416,46.5753,46.5888,46.6086,46.6312,46.6355,46.6584,46.6935,46.726,46.7614,46.7689,46.7822
28.2038,28.313,28.2814,28.1852,28.0796,27.9417,27.7824,27.6341,27.5096,27.4234,27.3563,27.3142,27.2787,27.2529,27.244,27.2237,27.1923,27.1728,27.1483,27.1211,27.1025,27.0868,27.0656,27.0418,27.0161,26.9899,26.9723,26.9538,26.9315,26.8907,26.8403,26.7761,26.7291,26.6616,26.5981,26.5536,26.5093,26.4676,26.4238,26.3956,26.3778,26.3617,26.3452,26.3277,26.3163,26.3083,26.3122,26.3225,26.3295,26.3342,26.3375,26.3336,26.3313,26.3294,26.3292,26.3281,26.3284,26.3294,26.3284,26.3279,14.566,15.2835,15.9335,16.5087,16.9993,17.4178,17.776,18.0631,18.2974,18.4876,18.6347,18.7489,18.8424,18.9101,18.97,19.016,19.0459,19.0652,19.0731,19.0744,19.0646,19.0341,19.0119,18.9842,18.972,18.9524,18.9506,18.9727,19.0315,19.1222,19.2341,19.3465,19.4634,19.5953,19.7331,19.8622,19.9965,20.1158,20.2232,20.3128,20.3759,20.4228,20.4396,20.4394,20.4275,20.4109,20.395,20.3769,20.3638,20.3542,20.348,20.3305,20.318,20.3095,20.3032,20.2986,20.3083,20.3152,20.325,20.3322
53.4377,53.3821,53.3348,52.8569,52.2308,51.4795,50.7068,49.9639,49.2297,48.5064,47.7849,47.1115,46.4406,45.7707,45.1047,44.4313,43.7416,43.0682,42.4111,41.7718,41.1404,40.5527,39.985,39.4666,39.0256,38.6321,38.279,37.9726,37.6917,37.4743,37.29,37.1506,37.0418,36.9561,36.8991,36.8562,36.8014,36.7526,36.7207,36.6953,36.6684,36.646,36.6473,36.6476,36.652,36.6615,36.6627,36.6763,36.6997,36.7284,36.7584,36.7928,36.8234,36.8496,36.8727,36.9014,36.941,36.9729,37.0041,37.0407,54.7333,55.8616,57.2079,57.0138,56.4652,55.6885,54.9159,54.2144,53.5131,52.82,52.1574,51.5038,50.8648,50.2078,49.5594,48.9107,48.2369,47.531,46.8527,46.1956,45.5744,45.0002,44.4459,43.9452,43.5212,43.1684,42.8667,42.5949,42.3724,42.1766,42.0366,41.963,41.9124,41.8989,41.9098,41.9182,41.9279,41.9373,41.9411,41.954,41.9517,41.9745,41.996,42.007,42.0033,42.0139,42.0165,42.0199,42.0322,42.0536,42.0741,42.0921,42.1083,42.1201,42.1175,42.1276,42.1472,42.157,42.1587,42.1668
0.39059,-3.36018,-4.1158,-3.82832,-3.54481,-3.3302,-3.13449,-2.95545,-2.79661,-2.65463,-2.51517,-2.38631,-2.27096,-2.15825,-2.05345,-1.95152,-1.85902,-1.77273,-1.68732,-1.6244,-1.54951,-1.48822,-1.42813,-1.38051,-1.33747,-1.30348,-1.27146,-1.24621,-1.2263,-1.20775,-1.20235,-1.19808,-1.19473,-1.19212,-1.19011,-1.18856,-1.18388,-1.18966,-1.19613,-1.20174,-1.20617,-1.21019,-1.21629,-1.2165,-1.22648,-1.23682,-1.2453,-1.2488,-1.25344,-1.25361,-1.25712,-1.25666,-1.2471,-1.23096,-1.20813,-1.15563,-1.08488,-0.995353,-0.889477,-0.759599,29.4595,31.8983,33.5292,33.774,33.9639,34.1655,34.3694,34.565,34.7398,34.9153,35.0678,35.1869,35.2884,35.3893,35.4688,35.538,35.6079,35.6753,35.7149,35.7425,35.7576,35.7787,35.7922,35.8029,35.819,35.8317,35.8404,35.8473,35.8528,35.8577,35.8616,35.8646,35.867,35.8689,35.8704,35.8715,35.8675,35.8639,35.8709,35.8765,35.8809,35.8843,35.8865,35.8824,35.8732,35.8676,35.8634,35.8737,35.8811,35.8921,35.8902,35.8955,35.9042,35.9279,35.9531,35.9733,35.9959,36.0312,36.0668,36.0987
44.501,42.6731,41.0771,39.6061,38.2002,37.1617,36.2085,35.352,34.6222,34.0054,33.4579,33.036,32.7072,32.4406,32.2265,32.0334,31.892,31.7867,31.6799,31.5886,31.4938,31.3767,31.2876,31.2135,31.1757,31.1259,31.0761,31.0215,30.9674,30.907,30.8325,30.7336,30.6546,30.5686,30.4809,30.3978,30.3063,30.2242,30.1524,30.0749,29.9805,29.8976,29.8492,29.8022,29.7531,29.7055,29.6694,29.6322,29.6135,29.6049,29.6066,29.6086,29.6043,29.6108,29.6325,29.6502,29.6796,29.7137,29.7384,29.7662,29.1618,29.1891,28.9667,29.0117,29.2448,29.2993,29.3771,29.4931,29.6039,29.7302,29.8814,30.0097,30.1138,30.1912,30.2592,30.3022,30.3216,30.3277,30.3277,30.3022,30.2762,30.2624,30.2199,30.153,30.0663,29.9961,29.9344,29.876,29.7967,29.7037,29.6304,29.5857,29.5105,29.4373,29.3726,29.3011,29.2624,29.2287,29.169,29.1127,29.0489,28.9942,28.9167,28.8533,28.797,28.7531,28.7176,28.6895,28.6576,28.6444,28.6283,28.6063,28.5969,28.5879,28.5848,28.5845,28.5915,28.6022,28.595,28.589
37.4538,36.1154,34.9308,34.2975,34.168,34.0919,34.1083,34.1679,34.2319,34.2958,34.3649,34.4149,34.4599,34.5016,34.5242,34.5413,34.5238,34.4777,34.409,34.3143,34.2192,34.1142,34.0018,33.8806,33.7597,33.618,33.4724,33.3392,33.1829,33.0595,32.9297,32.8051,32.6816,32.5588,32.4518,32.3669,32.2751,32.1957,32.1179,32.0461,31.9646,31.8791,31.8007,31.733,31.6549,31.5903,31.5238,31.465,31.4303,31.4158,31.439,31.4625,31.4933,31.5438,31.6133,31.6889,31.7724,31.8721,31.9639,32.0713,39.2331,40.0189,40.4663,40.375,39.7435,39.3639,39.1964,39.1358,39.1174,39.1174,39.1418,39.165,39.153,39.0989,39.0308,38.9234,38.7817,38.6326,38.4902,38.3155,38.1492,37.9876,37.765,37.5682,37.3903,37.1993,37.023,36.8466,36.7012,36.5578,36.4412,36.3663,36.2896,36.2251,36.1666,36.1114,36.0959,36.0673,36.0261,35.9695,35.8794,35.8099,35.7416,35.6835,35.6189,35.5899,35.5645,35.543,35.5136,35.5077,35.5046,35.5181,35.5329,35.5331,35.5296,35.5422,35.5778,35.5943,35.5977,35.6322
54.3935,53.0332,51.8618,50.8544,49.9937,49.2706,48.6873,48.2184,47.8703,47.6132,47.4149,47.2688,47.1467,47.0474,46.973,46.9154,46.8611,46.8204,46.7825,46.7617,46.7673,46.7767,46.7852,46.8055,46.8324,46.8612,46.9038,46.9371,46.9689,46.995,47.0086,47.0147,47.0256,47.0369,47.0407,47.0441,47.0381,47.0323,47.0286,47.0098,46.9945,46.9783,46.9623,46.9496,46.9388,46.9231,46.9099,46.8996,46.8864,46.8707,46.8582,46.8481,46.8377,46.829,46.8221,46.8221,46.8221,46.8221,46.8223,46.8242,6.98845,7.80995,8.53356,9.16323,9.67859,10.1004,10.4068,10.6686,10.8655,11.0179,11.1573,11.2633,11.3658,11.4568,11.5323,11.5991,11.6704,11.7265,11.7788,11.8223,11.8774,11.9283,11.9718,12.0042,12.0471,12.0846,12.116,12.1502,12.1707,12.1849,12.2044,12.2293,12.2544,12.2884,12.322,12.3533,12.387,12.4163,12.4422,12.4636,12.4792,12.5083,12.535,12.556,12.571,12.586,12.5998,12.6107,12.6162,12.6243,12.6239,12.6231,12.608,12.5951,12.5851,12.562,12.5443,12.5306,12.5199,12.5184
